case_id,source_mode,file,line,column,message,bitcode_snippet,log_file
158,smc_typeon,Target/zfp/src/template/encodef.c,57,25,Possible read of undefined value at,"%46 = insertelement <2 x float> poison, float %43, i64 0, !dbg !478",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
159,smc_typeon,Target/zfp/src/template/encodef.c,57,25,Possible read of undefined value at,"%47 = shufflevector <2 x float> %46, <2 x float> poison, <2 x i32> zeroinitializer, !dbg !478",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
160,smc_typeon,Target/zfp/src/template/codecf.c,30,28,Possible read of undefined value at,"%59 = insertelement <4 x float> poison, float %56, i64 0, !dbg !528",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
161,smc_typeon,Target/zfp/src/template/codecf.c,30,28,Possible read of undefined value at,"%60 = shufflevector <4 x float> %59, <4 x float> poison, <4 x i32> zeroinitializer, !dbg !528",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
162,smc_typeon,Target/zfp/src/template/encode.c,50,5,Possible read of undefined value at,"%208 = insertelement <2 x i32> poison, i32 %207, i64 0, !dbg !619",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
163,smc_typeon,Target/zfp/src/template/encode.c,50,5,Possible read of undefined value at,"%210 = insertelement <2 x i32> poison, i32 %205, i64 0, !dbg !619",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
164,smc_typeon,Target/zfp/src/template/encode.c,50,18,Possible read of undefined value at,"%215 = insertelement <2 x i32> poison, i32 %206, i64 0, !dbg !621",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
165,smc_typeon,Target/zfp/src/template/encode.c,78,19,Possible read of undefined value at,"%219 = shufflevector <2 x i32> %214, <2 x i32> undef, <4 x i32> <i32 1, i32 undef, i32 undef, i32 undef>, !dbg !627",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
166,smc_typeon,Target/zfp/src/template/encode.c,78,19,Possible read of undefined value at,"%220 = shufflevector <2 x i32> %217, <2 x i32> poison, <4 x i32> <i32 0, i32 1, i32 undef, i32 undef>, !dbg !627",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
167,smc_typeon,Target/zfp/src/template/codecf.c,30,28,Possible read of undefined value at,"%122 = insertelement <4 x float> poison, float %119, i64 0, !dbg !573",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
168,smc_typeon,Target/zfp/src/template/codecf.c,30,28,Possible read of undefined value at,"%123 = shufflevector <4 x float> %122, <4 x float> poison, <4 x i32> zeroinitializer, !dbg !573",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
169,smc_typeon,Target/zfp/src/template/decode.c,74,43,Possible read of undefined value at,"%254 = shufflevector <4 x i32> %253, <4 x i32> poison, <2 x i32> <i32 2, i32 undef>, !dbg !778",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
170,smc_typeon,Target/zfp/src/template/decode.c,37,13,Possible read of undefined value at,"%269 = insertelement <4 x i32> poison, i32 %249, i64 0, !dbg !811",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
171,smc_typeon,Target/zfp/src/template/decode.c,37,13,Possible read of undefined value at,"%274 = shufflevector <2 x i32> %264, <2 x i32> poison, <4 x i32> <i32 0, i32 1, i32 undef, i32 undef>, !dbg !811",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
172,smc_typeon,Target/zfp/src/template/codecf.c,30,28,Possible read of undefined value at,"%288 = insertelement <4 x float> poison, float %286, i64 0, !dbg !821",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
173,smc_typeon,Target/zfp/src/template/codecf.c,30,28,Possible read of undefined value at,"%289 = shufflevector <4 x float> %288, <4 x float> poison, <4 x i32> zeroinitializer, !dbg !821",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
174,smc_typeon,Target/zfp/src/template/codecf.c,30,28,Possible read of undefined value at,"%124 = insertelement <2 x double> poison, double %119, i64 0, !dbg !573",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
175,smc_typeon,Target/zfp/src/template/codecf.c,30,28,Possible read of undefined value at,"%125 = shufflevector <2 x double> %124, <2 x double> poison, <2 x i32> zeroinitializer, !dbg !573",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
176,smc_typeon,Target/zfp/src/template/encodef.c,57,25,Possible read of undefined value at,"%22 = insertelement <2 x float> poison, float %16, i64 0, !dbg !463",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
177,smc_typeon,Target/zfp/src/template/encodef.c,57,25,Possible read of undefined value at,"%23 = shufflevector <2 x float> %22, <2 x float> poison, <2 x i32> zeroinitializer, !dbg !463",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
178,smc_typeon,Target/zfp/src/template/encodef.c,57,25,Possible read of undefined value at,"%51 = insertelement <8 x float> poison, float %16, i64 0, !dbg !463",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
179,smc_typeon,Target/zfp/src/template/encodef.c,57,25,Possible read of undefined value at,"%52 = shufflevector <8 x float> %51, <8 x float> poison, <8 x i32> zeroinitializer, !dbg !463",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
180,smc_typeon,Target/zfp/src/template/encodef.c,57,25,Possible read of undefined value at,"%53 = insertelement <8 x float> poison, float %18, i64 0, !dbg !463",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
181,smc_typeon,Target/zfp/src/template/encodef.c,57,25,Possible read of undefined value at,"%54 = shufflevector <2 x float> %28, <2 x float> poison, <8 x i32> <i32 0, i32 1, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef>, !dbg !463",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
182,smc_typeon,Target/zfp/src/template/encodef.c,57,25,Possible read of undefined value at,"%56 = shufflevector <2 x float> %36, <2 x float> poison, <8 x i32> <i32 0, i32 1, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef>, !dbg !463",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
183,smc_typeon,Target/zfp/src/template/encodef.c,57,25,Possible read of undefined value at,"%58 = shufflevector <2 x float> %44, <2 x float> poison, <8 x i32> <i32 0, i32 1, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef>, !dbg !463",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
184,smc_typeon,Target/zfp/src/template/codecf.c,30,30,Possible read of undefined value at,"%67 = shufflevector <8 x i32> %62, <8 x i32> undef, <4 x i32> <i32 0, i32 undef, i32 undef, i32 undef>, !dbg !484",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
185,smc_typeon,Target/zfp/src/template/codecf.c,30,30,Possible read of undefined value at,"%68 = shufflevector <2 x i32> %25, <2 x i32> poison, <4 x i32> <i32 0, i32 1, i32 undef, i32 undef>, !dbg !484",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
186,smc_typeon,Target/zfp/src/template/codecf.c,30,28,Possible read of undefined value at,"%72 = insertelement <4 x float> poison, float %65, i64 0, !dbg !485",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
187,smc_typeon,Target/zfp/src/template/codecf.c,30,28,Possible read of undefined value at,"%73 = shufflevector <4 x float> %72, <4 x float> poison, <4 x i32> zeroinitializer, !dbg !485",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
188,smc_typeon,Target/zfp/src/template/codecf.c,30,30,Possible read of undefined value at,"%78 = shufflevector <8 x i32> %62, <8 x i32> undef, <4 x i32> <i32 2, i32 undef, i32 undef, i32 undef>, !dbg !484",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
189,smc_typeon,Target/zfp/src/template/codecf.c,30,30,Possible read of undefined value at,"%79 = shufflevector <2 x i32> %33, <2 x i32> poison, <4 x i32> <i32 0, i32 1, i32 undef, i32 undef>, !dbg !484",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
190,smc_typeon,Target/zfp/src/template/codecf.c,30,30,Possible read of undefined value at,"%87 = shufflevector <8 x i32> %62, <8 x i32> undef, <4 x i32> <i32 4, i32 undef, i32 undef, i32 undef>, !dbg !484",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
191,smc_typeon,Target/zfp/src/template/codecf.c,30,30,Possible read of undefined value at,"%88 = shufflevector <2 x i32> %41, <2 x i32> poison, <4 x i32> <i32 0, i32 1, i32 undef, i32 undef>, !dbg !484",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
192,smc_typeon,Target/zfp/src/template/codecf.c,30,30,Possible read of undefined value at,"%96 = shufflevector <8 x i32> %62, <8 x i32> undef, <4 x i32> <i32 6, i32 undef, i32 undef, i32 undef>, !dbg !484",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
193,smc_typeon,Target/zfp/src/template/codecf.c,30,30,Possible read of undefined value at,"%97 = shufflevector <2 x i32> %49, <2 x i32> poison, <4 x i32> <i32 0, i32 1, i32 undef, i32 undef>, !dbg !484",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
194,smc_typeon,Target/zfp/src/template/revencodef.c,37,11,Possible read of undefined value at,"%202 = insertelement <8 x i32> poison, i32 %165, i64 0, !dbg !599",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
195,smc_typeon,Target/zfp/src/template/revencodef.c,37,11,Possible read of undefined value at,"%203 = shufflevector <2 x i32> %171, <2 x i32> poison, <8 x i32> <i32 0, i32 1, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef>, !dbg !599",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
196,smc_typeon,Target/zfp/src/template/revencodef.c,37,11,Possible read of undefined value at,"%205 = shufflevector <2 x i32> %177, <2 x i32> poison, <8 x i32> <i32 0, i32 1, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef>, !dbg !599",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
197,smc_typeon,Target/zfp/src/template/revencodef.c,37,11,Possible read of undefined value at,"%207 = shufflevector <2 x i32> %183, <2 x i32> poison, <8 x i32> <i32 0, i32 1, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef, i32 undef>, !dbg !599",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
198,smc_typeon,Target/zfp/src/template/revencode.c,25,21,Possible read of undefined value at,"%267 = shufflevector <8 x i32> %241, <8 x i32> undef, <2 x i32> <i32 4, i32 2>, !dbg !673",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
199,smc_typeon,Target/zfp/src/template/revencode.c,27,5,Possible read of undefined value at,"%272 = shufflevector <8 x i32> %241, <8 x i32> undef, <2 x i32> <i32 5, i32 3>, !dbg !676",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
200,smc_typeon,Target/zfp/src/template/revencode.c,25,13,Possible read of undefined value at,"%280 = shufflevector <8 x i32> %241, <8 x i32> undef, <2 x i32> <i32 2, i32 0>, !dbg !681",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
201,smc_typeon,Target/zfp/src/template/revencode.c,25,13,Possible read of undefined value at,"%296 = insertelement <2 x i32> poison, i32 %295, i64 0, !dbg !681",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
202,smc_typeon,Target/zfp/src/template/encode.c,78,19,Possible read of undefined value at,"%459 = insertelement <4 x i32> poison, i32 %423, i64 0, !dbg !667",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
203,smc_typeon,Target/zfp/src/template/codecf.c,30,28,Possible read of undefined value at,"%196 = insertelement <4 x float> poison, float %191, i64 0, !dbg !574",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
204,smc_typeon,Target/zfp/src/template/codecf.c,30,28,Possible read of undefined value at,"%197 = shufflevector <4 x float> %196, <4 x float> poison, <4 x i32> zeroinitializer, !dbg !574",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
205,smc_typeon,Target/zfp/src/template/decode.c,37,13,Possible read of undefined value at,"%455 = insertelement <4 x i32> poison, i32 %414, i64 0, !dbg !834",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
206,smc_typeon,Target/zfp/src/template/decode.c,37,13,Possible read of undefined value at,"%459 = insertelement <4 x i32> poison, i32 %438, i64 0, !dbg !834",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
207,smc_typeon,Target/zfp/src/template/decode.c,37,13,Possible read of undefined value at,"%474 = insertelement <4 x i32> poison, i32 %411, i64 0, !dbg !834",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
208,smc_typeon,Target/zfp/src/template/decode.c,37,13,Possible read of undefined value at,"%478 = insertelement <4 x i32> poison, i32 %435, i64 0, !dbg !834",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
209,smc_typeon,Target/zfp/src/template/decode.c,37,13,Possible read of undefined value at,"%493 = insertelement <4 x i32> poison, i32 %412, i64 0, !dbg !834",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
210,smc_typeon,Target/zfp/src/template/decode.c,37,13,Possible read of undefined value at,"%497 = insertelement <4 x i32> poison, i32 %436, i64 0, !dbg !834",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
211,smc_typeon,Target/zfp/src/template/decode.c,37,13,Possible read of undefined value at,"%512 = insertelement <4 x i32> poison, i32 %413, i64 0, !dbg !834",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
212,smc_typeon,Target/zfp/src/template/decode.c,37,13,Possible read of undefined value at,"%516 = insertelement <4 x i32> poison, i32 %437, i64 0, !dbg !834",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
213,smc_typeon,Target/zfp/src/template/codecf.c,30,28,Possible read of undefined value at,"%531 = insertelement <4 x float> poison, float %529, i64 0, !dbg !844",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
214,smc_typeon,Target/zfp/src/template/codecf.c,30,28,Possible read of undefined value at,"%532 = shufflevector <4 x float> %531, <4 x float> poison, <4 x i32> zeroinitializer, !dbg !844",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
215,smc_typeon,Target/zfp/src/template/codecf.c,30,28,Possible read of undefined value at,"%196 = insertelement <2 x double> poison, double %191, i64 0, !dbg !573",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
216,smc_typeon,Target/zfp/src/template/codecf.c,30,28,Possible read of undefined value at,"%197 = shufflevector <2 x double> %196, <2 x double> poison, <2 x i32> zeroinitializer, !dbg !573",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
217,smc_typeon,Target/zfp/src/template/encodef.c,56,3,Possible read of undefined value at,"%51 = insertelement <4 x float> poison, float %50, i64 0, !dbg !470",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
218,smc_typeon,Target/zfp/src/template/encodef.c,56,3,Possible read of undefined value at,"%52 = shufflevector <4 x float> %51, <4 x float> poison, <4 x i32> zeroinitializer, !dbg !470",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
219,smc_typeon,Target/zfp/src/template/codecf.c,29,3,Possible read of undefined value at,"%166 = insertelement <4 x float> poison, float %165, i64 0, !dbg !522",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
220,smc_typeon,Target/zfp/src/template/codecf.c,29,3,Possible read of undefined value at,"%167 = shufflevector <4 x float> %166, <4 x float> poison, <4 x i32> zeroinitializer, !dbg !522",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
221,smc_typeon,Target/zfp/src/template/encodef.c,56,3,Possible read of undefined value at,"%991 = insertelement <4 x float> poison, float %990, i64 0, !dbg !1039",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
222,smc_typeon,Target/zfp/src/template/encodef.c,56,3,Possible read of undefined value at,"%992 = shufflevector <4 x float> %991, <4 x float> poison, <4 x i32> zeroinitializer, !dbg !1039",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
223,smc_typeon,Target/zfp/src/template/encode.c,106,5,Possible read of undefined value at,"%31 = insertelement <2 x i32> poison, i32 %28, i64 0, !dbg !424",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
224,smc_typeon,Target/zfp/src/template/encode.c,106,5,Possible read of undefined value at,"%32 = shufflevector <2 x i32> %31, <2 x i32> poison, <2 x i32> zeroinitializer, !dbg !424",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
225,smc_typeon,Target/zfp/src/template/encode.c,193,5,Possible read of undefined value at,"%181 = insertelement <2 x i32> poison, i32 %176, i64 0, !dbg !599",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
226,smc_typeon,Target/zfp/src/template/encode.c,193,5,Possible read of undefined value at,"%182 = shufflevector <2 x i32> %181, <2 x i32> poison, <2 x i32> zeroinitializer, !dbg !599",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
227,smc_typeon,Target/zfp/src/template/codecf.c,29,3,Possible read of undefined value at,"%84 = insertelement <2 x double> poison, double %83, i64 0, !dbg !534",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
228,smc_typeon,Target/zfp/src/template/codecf.c,29,3,Possible read of undefined value at,"%85 = shufflevector <2 x double> %84, <2 x double> poison, <2 x i32> zeroinitializer, !dbg !534",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
229,smc_typeon,Target/zfp/src/template/encode.c,106,5,Possible read of undefined value at,"%34 = insertelement <2 x i64> poison, i64 %33, i64 0, !dbg !424",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
230,smc_typeon,Target/zfp/src/template/encode.c,106,5,Possible read of undefined value at,"%35 = shufflevector <2 x i64> %34, <2 x i64> poison, <2 x i32> zeroinitializer, !dbg !424",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
231,smc_typeon,Target/zfp/src/template/encode.c,193,5,Possible read of undefined value at,"%184 = insertelement <2 x i64> poison, i64 %179, i64 0, !dbg !596",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
232,smc_typeon,Target/zfp/src/template/encode.c,193,5,Possible read of undefined value at,"%185 = shufflevector <2 x i64> %184, <2 x i64> poison, <2 x i32> zeroinitializer, !dbg !596",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
233,smc_typeon,Target/zfp/src/template/encode.c,106,5,Possible read of undefined value at,"%31 = insertelement <2 x i32> poison, i32 %28, i64 0, !dbg !424",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
234,smc_typeon,Target/zfp/src/template/encode.c,106,5,Possible read of undefined value at,"%32 = shufflevector <2 x i32> %31, <2 x i32> poison, <2 x i32> zeroinitializer, !dbg !424",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
235,smc_typeon,Target/zfp/src/template/encode.c,193,5,Possible read of undefined value at,"%181 = insertelement <2 x i32> poison, i32 %176, i64 0, !dbg !599",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
